humedad,hora,sonido,tipo_sensor_enc,es_noche,peso,alerta_temperatura
74.59,1,52.86,1,1,15.91,0
71.63,1,49.03,1,1,15.91,0
73.43,2,45.01,1,1,15.91,0
71.45,2,53.09,1,1,15.91,0
69.98,2,53.12,1,1,15.91,0
72.3,2,44.05,1,1,15.91,0
72.21,3,50.59,1,1,15.91,0
68.54,3,49.63,1,1,15.91,0
67.07,3,46.25,1,1,15.91,0
69.24,3,46.32,1,1,15.91,0
70.39,4,52.1,1,1,15.91,0
66.36,4,49.25,1,1,15.91,0
68.74,4,49.27,1,1,15.91,0
68.74,4,49.27,1,1,15.91,0
68.74,5,49.27,1,1,15.91,0
66.82,5,53.36,1,1,15.91,0
62.68,5,53.83,1,1,15.91,0
63.78,5,44.57,1,1,15.91,0
62.43,6,50.56,1,1,15.91,0
63.48,6,51.16,1,1,15.91,0
58.64,6,46.21,1,1,15.91,0
62.05,6,52.28,1,1,15.91,0
59.99,7,62.41,1,0,15.91,0
57.57,7,69.81,1,0,15.91,0
55.61,7,62.61,1,0,15.91,0
55.68,7,62.63,1,0,15.91,0
55.47,8,60.94,1,0,15.91,0
57.11,8,60.94,1,0,15.91,0
54.86,8,68.91,1,0,15.91,0
56.93,8,64.93,1,0,15.91,0
54.11,9,69.94,1,0,15.91,0
52.37,9,60.39,1,0,15.91,0
54.25,9,65.67,1,0,15.91,0
53.12,9,69.25,1,0,15.91,0
52.53,10,67.84,1,0,15.91,0
49.53,10,68.89,1,0,15.91,0
49.15,10,67.96,1,0,15.91,0
49.9,10,69.01,1,0,15.91,0
50.65,11,64.74,1,0,15.91,0
46.97,11,64.18,1,0,15.91,0
49.7,11,65.19,1,0,15.91,0
48.49,11,61.84,1,0,15.91,0
48.68,12,66.27,1,0,15.91,0
49.17,12,63.88,1,0,15.91,0
49.49,12,68.49,1,0,15.91,0
49.17,12,66.3,1,0,15.91,0
53.56,13,62.27,1,0,15.91,0
51.15,13,62.01,1,0,15.91,0
49.06,13,63.05,1,0,15.91,0
50.61,13,67.89,1,0,15.91,0
53.49,14,69.76,1,0,15.91,0
53.37,14,69.06,1,0,15.91,0
51.13,14,65.42,1,0,15.91,0
53.54,14,69.65,1,0,15.91,0
55.1,15,67.07,1,0,15.91,0
53.77,15,65.13,1,0,15.91,0
53.56,15,68.0,1,0,15.91,0
53.77,15,68.31,1,0,15.91,0
54.54,16,64.76,1,0,15.91,0
59.84,16,61.6,1,0,15.91,0
53.79,16,66.99,1,0,15.91,0
59.2,16,69.35,1,0,15.91,0
58.9,17,68.73,1,0,15.91,0
60.31,17,66.69,1,0,15.91,0
57.54,17,64.71,1,0,15.91,0
61.89,17,63.84,1,0,15.91,0
58.96,18,69.22,1,0,15.91,0
64.52,18,63.6,1,0,15.91,0
63.68,18,69.26,1,0,15.91,0
64.02,18,64.28,1,0,15.91,0
63.53,19,65.22,1,0,15.91,0
67.86,19,64.84,1,0,15.91,0
65.44,19,60.45,1,0,15.91,0
68.4,19,61.28,1,0,15.91,0
70.52,20,53.08,1,1,15.91,0
70.52,20,53.76,1,1,15.91,0
66.54,20,51.09,1,1,15.91,0
69.39,20,51.06,1,1,15.91,0
69.39,21,51.06,1,1,15.91,0
71.44,21,48.14,1,1,15.91,0
74.29,21,51.12,1,1,15.91,0
75.03,21,45.66,1,1,15.91,0
73.61,22,47.5,1,1,15.91,0
75.11,22,45.42,1,1,15.91,0
72.55,22,48.88,1,1,15.91,0
74.2,22,49.78,1,1,15.91,0
77.31,23,48.36,1,1,15.91,0
73.32,23,45.0,1,1,15.91,0
75.73,23,53.58,1,1,15.91,0
75.81,23,52.19,1,1,15.91,0
75.24,0,47.65,1,1,15.91,0
74.79,0,53.98,1,1,15.91,0
75.88,0,52.14,1,1,15.91,0
74.96,0,46.54,1,1,15.91,0
71.9,1,45.3,1,1,15.91,0
75.24,1,52.86,1,1,15.91,0
73.84,1,44.51,1,1,15.91,0
74.42,1,49.03,1,1,15.91,0
73.16,2,45.59,1,1,15.91,0
69.77,2,46.69,1,1,15.91,0
70.35,2,51.94,1,1,15.91,0
70.35,2,51.94,1,1,15.91,0
68.65,3,48.18,1,1,15.91,0
71.36,3,50.01,1,1,15.91,0
70.96,3,47.24,1,1,15.91,0
72.22,3,45.53,1,1,15.91,0
68.15,4,53.08,1,1,15.91,0
68.6,4,48.56,1,1,15.91,0
67.96,4,52.53,1,1,15.91,0
68.2,4,47.94,1,1,15.91,0
68.2,5,51.29,1,1,15.91,0
65.91,5,52.14,1,1,15.91,0
64.11,5,44.2,1,1,15.91,0
63.34,5,53.74,1,1,15.91,0
62.72,6,48.24,1,1,15.91,0
60.83,6,49.72,1,1,15.91,0
58.04,6,51.14,1,1,15.91,0
58.28,6,48.87,1,1,15.91,0
60.84,7,67.69,1,0,15.91,0
61.39,7,60.1,1,0,15.91,0
56.33,7,62.46,1,0,15.91,0
55.78,7,66.12,1,0,15.91,0
56.46,8,62.98,1,0,15.91,0
54.36,8,67.39,1,0,15.91,0
53.53,8,64.53,1,0,15.91,0
52.34,8,61.22,1,0,15.91,0
53.71,9,66.47,1,0,15.91,0
52.79,9,67.4,1,0,15.91,0
53.2,9,68.74,1,0,15.91,0
53.5,9,65.83,1,0,15.91,0
48.01,10,67.48,1,0,15.91,0
47.57,10,65.97,1,0,15.91,0
49.19,10,65.63,1,0,15.91,0
52.16,10,67.38,1,0,15.91,0
48.61,11,69.53,1,0,15.91,0
48.92,11,64.35,1,0,15.91,0
48.92,11,67.5,1,0,15.91,0
52.76,11,63.1,1,0,15.91,0
53.19,12,60.91,1,0,15.91,0
52.16,12,68.5,1,0,15.91,0
49.12,12,66.3,1,0,15.91,0
49.9,12,69.06,1,0,15.91,0
50.87,13,61.27,1,0,15.91,0
53.19,13,64.72,1,0,15.91,0
49.79,13,60.75,1,0,15.91,0
48.43,13,67.77,1,0,15.91,0
50.51,14,68.6,1,0,15.91,0
52.33,14,60.91,1,0,15.91,0
51.83,14,66.61,1,0,15.91,0
51.74,14,66.49,1,0,15.91,0
54.61,15,65.37,1,0,15.91,0
54.37,15,63.9,1,0,15.91,0
55.36,15,61.35,1,0,15.91,0
54.77,15,66.15,1,0,15.91,0
55.54,16,68.38,1,0,15.91,0
57.79,16,65.55,1,0,15.91,0
57.73,16,63.64,1,0,15.91,0
60.9,17,64.75,1,0,15.91,0
58.63,17,68.91,1,0,15.91,0
60.24,17,69.37,1,0,15.91,0
60.93,17,63.82,1,0,15.91,0
62.79,18,64.46,1,0,15.91,0
61.06,18,68.82,1,0,15.91,0
61.98,18,60.03,1,0,15.91,0
62.27,18,69.09,1,0,15.91,0
64.91,19,60.14,1,0,15.91,0
65.94,19,61.88,1,0,15.91,0
69.57,19,62.47,1,0,15.91,0
67.13,19,64.56,1,0,15.91,0
66.55,20,51.25,1,1,15.91,0
66.55,20,52.83,1,1,15.91,0
68.61,20,51.27,1,1,15.91,0
71.33,20,45.66,1,1,15.91,0
72.93,21,50.26,1,1,15.91,0
69.48,21,49.55,1,1,15.91,0
72.44,21,53.73,1,1,15.91,0
71.97,21,44.11,1,1,15.91,0
71.46,22,49.09,1,1,15.91,0
72.62,22,47.72,1,1,15.91,0
75.63,22,47.64,1,1,15.91,0
75.63,22,47.64,1,1,15.91,0
73.71,23,46.25,1,1,15.91,0
77.11,23,46.29,1,1,15.91,0
75.43,23,52.77,1,1,15.91,0
72.68,23,48.26,1,1,15.91,0
75.59,0,45.54,1,1,15.91,0
77.13,0,47.39,1,1,15.91,0
75.73,0,51.05,1,1,15.91,0
74.56,0,49.88,1,1,15.91,0
75.11,1,48.72,1,1,15.91,0
73.03,1,46.14,1,1,15.91,0
75.87,1,51.94,1,1,15.91,0
72.38,1,53.17,1,1,15.91,0
70.6,2,46.2,1,1,15.91,0
70.6,2,51.87,1,1,15.91,0
69.63,2,45.73,1,1,15.91,0
71.38,2,51.64,1,1,15.91,0
73.43,3,44.67,1,1,15.91,0
67.25,3,46.91,1,1,15.91,0
69.76,3,50.44,1,1,15.91,0
72.17,3,51.06,1,1,15.91,0
68.59,4,46.02,1,1,15.91,0
65.77,4,53.55,1,1,15.91,0
65.77,4,44.26,1,1,15.91,0
65.56,4,46.29,1,1,15.91,0
64.83,5,49.07,1,1,15.91,0
66.6,5,50.51,1,1,15.91,0
62.89,5,52.69,1,1,15.91,0
66.07,5,49.87,1,1,15.91,0
58.91,6,49.01,1,1,15.91,0
62.68,6,46.81,1,1,15.91,0
58.32,6,52.14,1,1,15.91,0
57.85,6,45.08,1,1,15.91,0
62.68,7,60.39,1,0,15.91,0
57.62,7,60.66,1,0,15.91,0
57.62,7,60.66,1,0,15.91,0
57.18,7,61.0,1,0,15.91,0
54.36,8,63.87,1,0,15.91,0
56.33,8,60.55,1,0,15.91,0
51.71,8,68.55,1,0,15.91,0
52.43,8,66.12,1,0,15.91,0
53.31,9,61.28,1,0,15.91,0
53.32,9,67.9,1,0,15.91,0
51.64,9,64.74,1,0,15.91,0
49.58,9,60.06,1,0,15.91,0
49.58,10,68.59,1,0,15.91,0
52.21,10,66.09,1,0,15.91,0
50.62,10,63.25,1,0,15.91,0
48.32,10,68.34,1,0,15.91,0
51.88,11,68.64,1,0,15.91,0
52.26,11,64.33,1,0,15.91,0
47.23,11,60.26,1,0,15.91,0
50.28,11,63.11,1,0,15.91,0
51.17,12,60.58,1,0,15.91,0
53.13,12,61.72,1,0,15.91,0
48.6,12,68.75,1,0,15.91,0
51.33,12,65.57,1,0,15.91,0
50.87,13,64.85,1,0,15.91,0
47.68,13,61.5,1,0,15.91,0
48.78,13,63.91,1,0,15.91,0
52.68,13,67.4,1,0,15.91,0
51.42,14,64.58,1,0,15.91,0
51.83,14,68.79,1,0,15.91,0
51.56,14,60.38,1,0,15.91,0
52.76,14,66.61,1,0,15.91,0
52.76,15,68.7,1,0,15.91,0
53.85,15,62.57,1,0,15.91,0
52.83,15,65.91,1,0,15.91,0
58.94,15,66.41,1,0,15.91,0
54.88,16,65.13,1,0,15.91,0
54.27,16,68.75,1,0,15.91,0
54.27,16,63.98,1,0,15.91,0
55.48,16,69.07,1,0,15.91,0
59.58,17,61.49,1,0,15.91,0
56.56,17,62.73,1,0,15.91,0
62.14,17,67.99,1,0,15.91,0
60.04,17,69.24,1,0,15.91,0
63.16,18,69.24,1,0,15.91,0
64.67,18,60.4,1,0,15.91,0
62.64,18,60.23,1,0,15.91,0
65.93,18,69.88,1,0,15.91,0
67.56,19,61.67,1,0,15.91,0
63.66,19,68.61,1,0,15.91,0
66.53,19,60.49,1,0,15.91,0
68.11,19,62.68,1,0,15.91,0
66.81,20,47.0,1,1,15.91,0
68.54,20,45.31,1,1,15.91,0
67.79,20,47.82,1,1,15.91,0
69.55,20,53.05,1,1,15.91,0
72.19,21,53.53,1,1,15.91,0
72.36,21,48.71,1,1,15.91,0
73.45,21,51.31,1,1,15.91,0
75.4,21,51.67,1,1,15.91,0
70.66,22,51.89,1,1,15.91,0
75.08,22,50.42,1,1,15.91,0
75.06,22,49.7,1,1,15.91,0
73.24,22,51.54,1,1,15.91,0
72.39,23,47.71,1,1,15.91,0
77.26,23,52.36,1,1,15.91,0
76.79,23,51.76,1,1,15.91,0
76.38,23,49.63,1,1,15.91,0
77.54,0,50.88,1,1,15.91,0
76.42,0,46.16,1,1,15.91,0
77.13,0,48.69,1,1,15.91,0
75.49,0,44.22,1,1,15.91,0
74.52,1,52.32,1,1,15.91,0
74.52,1,50.63,1,1,15.91,0
73.87,1,52.35,1,1,15.91,0
74.36,1,44.62,1,1,15.91,0
71.27,2,52.43,1,1,15.91,0
72.57,2,53.4,1,1,15.91,0
74.49,2,50.42,1,1,15.91,0
73.25,2,51.96,1,1,15.91,0
73.27,3,44.91,1,1,15.91,0
72.03,3,50.08,1,1,15.91,0
71.52,3,45.28,1,1,15.91,0
67.57,3,48.88,1,1,15.91,0
68.94,4,50.06,1,1,15.91,0
68.89,4,51.77,1,1,15.91,0
68.01,4,45.42,1,1,15.91,0
63.7,4,52.37,1,1,15.91,0
66.7,5,48.29,1,1,15.91,0
65.62,5,51.65,1,1,15.91,0
63.91,5,51.03,1,1,15.91,0
63.59,5,51.96,1,1,15.91,0
64.15,6,45.87,1,1,15.91,0
63.38,6,48.62,1,1,15.91,0
63.41,6,45.71,1,1,15.91,0
62.2,6,48.74,1,1,15.91,0
61.3,7,65.54,1,0,15.91,0
59.21,7,63.29,1,0,15.91,0
58.33,7,68.96,1,0,15.91,0
56.5,7,66.12,1,0,15.91,0
57.43,8,66.74,1,0,15.91,0
52.98,8,61.5,1,0,15.91,0
52.98,8,61.5,1,0,15.91,0
55.24,8,68.17,1,0,15.91,0
52.9,9,69.66,1,0,15.91,0
50.33,9,69.47,1,0,15.91,0
53.61,9,65.88,1,0,15.91,0
52.92,9,60.42,1,0,15.91,0
49.76,10,66.64,1,0,15.91,0
49.78,10,65.48,1,0,15.91,0
49.9,10,69.54,1,0,15.91,0
49.9,10,61.08,1,0,15.91,0
52.58,11,69.45,1,0,15.91,0
49.52,11,63.56,1,0,15.91,0
47.61,11,64.43,1,0,15.91,0
46.47,12,68.34,1,0,15.91,0
46.47,12,61.65,1,0,15.91,0
48.84,12,68.59,1,0,15.91,0
48.69,12,63.83,1,0,15.91,0
52.89,13,69.46,1,0,15.91,0
53.22,13,63.93,1,0,15.91,0
51.89,13,67.99,1,0,15.91,0
54.34,13,67.51,1,0,15.91,0
54.34,14,67.51,1,0,15.91,0
53.81,14,64.2,1,0,15.91,0
54.95,14,69.33,1,0,15.91,0
51.73,14,69.18,1,0,15.91,0
52.62,15,62.28,1,0,15.91,0
55.58,15,66.05,1,0,15.91,0
55.27,15,60.44,1,0,15.91,0
53.53,15,60.11,1,0,15.91,0
56.23,16,67.88,1,0,15.91,0
57.0,16,63.23,1,0,15.91,0
58.36,16,68.81,1,0,15.91,0
57.83,16,61.92,1,0,15.91,0
58.62,17,61.2,1,0,15.91,0
59.17,17,64.16,1,0,15.91,0
58.92,17,67.58,1,0,15.91,0
58.92,17,67.58,1,0,15.91,0
60.77,18,61.0,1,0,15.91,0
64.53,18,61.93,1,0,15.91,0
62.49,18,68.17,1,0,15.91,0
67.02,18,68.9,1,0,15.91,0
66.48,19,62.24,1,0,15.91,0
68.16,19,68.96,1,0,15.91,0
70.42,19,61.74,1,0,15.91,0
68.85,19,69.86,1,0,15.91,0
67.95,20,53.05,1,1,15.91,0
68.06,20,50.27,1,1,15.91,0
67.24,20,45.33,1,1,15.91,0
73.33,20,44.59,1,1,15.91,0
69.54,21,51.03,1,1,15.91,0
72.69,21,47.14,1,1,15.91,0
71.55,21,49.58,1,1,15.91,0
73.36,21,47.43,1,1,15.91,0
72.46,22,53.4,1,1,15.91,0
75.37,22,49.46,1,1,15.91,0
74.82,22,46.71,1,1,15.91,0
76.81,22,50.76,1,1,15.91,0
76.14,23,52.83,1,1,15.91,0
74.39,23,44.42,1,1,15.91,0
73.27,23,51.4,1,1,15.91,0
73.53,23,51.09,1,1,15.91,0
69.89,0,44.69,0,1,14.47,0
70.12,0,49.56,0,1,14.54,0
70.12,0,49.56,0,1,14.55,0
73.61,0,49.94,0,1,14.5,0
69.56,1,48.81,0,1,14.54,0
72.44,1,49.48,0,1,14.55,0
73.92,1,50.79,0,1,14.54,0
73.15,1,45.22,0,1,14.54,0
73.15,2,45.22,0,1,14.54,0
68.92,2,45.0,0,1,14.5,0
70.6,2,46.87,0,1,14.45,0
71.45,2,50.8,0,1,14.55,0
69.04,3,51.15,0,1,14.55,0
67.64,3,51.84,0,1,14.45,0
69.98,3,46.94,0,1,14.48,0
66.45,3,46.15,0,1,14.46,0
68.55,4,52.06,0,1,14.55,0
64.23,4,44.33,0,1,14.46,0
62.59,4,53.7,0,1,14.46,0
62.57,4,53.18,0,1,14.44,0
62.22,5,44.5,0,1,14.45,0
65.23,5,47.43,0,1,14.5,0
62.71,5,52.85,0,1,14.53,0
61.98,5,48.82,0,1,14.51,0
60.44,6,51.27,0,1,14.49,0
59.83,6,44.17,0,1,14.49,0
59.4,6,45.75,0,1,14.45,0
59.72,6,47.72,0,1,14.56,0
58.43,7,67.95,0,0,14.52,0
56.98,7,66.88,0,0,14.54,0
54.11,7,69.05,0,0,14.47,0
54.52,7,65.34,0,0,14.51,0
53.6,8,62.71,0,0,14.5,0
51.14,8,63.29,0,0,14.53,0
53.56,8,69.28,0,0,14.53,0
52.23,8,69.01,0,0,14.55,0
52.37,9,63.46,0,0,14.45,0
52.62,9,63.75,0,0,14.56,0
52.62,9,64.09,0,0,14.52,0
47.93,9,62.53,0,0,14.52,0
52.24,10,65.72,0,0,14.5,0
47.67,10,61.27,0,0,14.53,0
47.67,10,61.27,0,0,14.48,0
48.33,10,67.14,0,0,14.52,1
48.27,11,69.85,0,0,14.48,0
46.37,11,62.44,0,0,14.45,0
49.45,11,62.16,0,0,14.53,1
49.19,11,69.1,0,0,14.54,1
45.14,12,62.49,0,0,14.51,1
46.06,12,60.1,0,0,14.45,1
47.22,12,62.21,0,0,14.47,0
46.57,12,68.58,0,0,14.51,0
48.96,13,67.28,0,0,14.53,0
49.09,13,64.3,0,0,14.51,1
45.2,13,61.83,0,0,14.56,1
46.5,13,61.33,0,0,14.5,1
49.57,14,69.93,0,0,14.48,0
52.01,14,60.3,0,0,14.45,0
51.1,14,61.62,0,0,14.46,0
51.07,14,67.57,0,0,14.47,0
50.89,15,67.9,0,0,14.49,0
50.89,15,61.65,0,0,14.55,0
54.2,15,69.2,0,0,14.53,0
54.83,15,60.93,0,0,14.53,0
55.81,16,66.71,0,0,14.55,0
57.94,16,63.14,0,0,14.54,0
57.97,16,67.58,0,0,14.55,0
57.45,16,67.92,0,0,14.48,0
53.37,17,69.38,0,0,14.54,0
56.76,17,66.29,0,0,14.44,0
56.69,17,66.24,0,0,14.48,0
59.67,17,66.35,0,0,14.49,0
58.86,18,60.0,0,0,14.46,0
60.9,18,65.6,0,0,14.48,0
59.15,18,64.99,0,0,14.45,0
59.15,18,64.99,0,0,14.55,0
67.13,19,64.17,0,0,14.52,0
64.95,19,64.3,0,0,14.5,0
64.36,19,69.2,0,0,14.46,0
66.27,19,62.45,0,0,14.56,0
66.27,20,62.45,0,1,14.45,0
63.7,20,48.66,0,1,14.44,0
67.7,20,45.63,0,1,14.45,0
70.92,20,44.93,0,1,14.49,0
68.46,21,52.6,0,1,14.47,0
67.94,21,49.49,0,1,14.47,0
67.94,21,49.49,0,1,14.45,0
70.62,21,49.11,0,1,14.55,0
71.53,22,45.96,0,1,14.48,0
73.56,22,46.58,0,1,14.45,0
72.16,22,50.23,0,1,14.49,0
70.87,22,48.68,0,1,14.55,0
70.95,23,45.07,0,1,14.5,0
71.21,23,51.75,0,1,14.46,0
72.16,23,44.38,0,1,14.56,0
76.11,23,53.39,0,1,14.48,0
70.29,0,51.74,0,1,14.55,0
71.22,0,48.49,0,1,14.62,0
70.55,0,52.48,0,1,14.63,0
70.11,0,45.75,0,1,14.62,0
73.08,1,53.74,0,1,14.62,0
74.68,1,48.48,0,1,14.59,0
71.06,1,49.44,0,1,14.61,0
70.11,1,49.57,0,1,14.62,0
70.08,2,48.53,0,1,14.62,0
71.37,2,52.08,0,1,14.64,0
70.03,2,51.57,0,1,14.6,0
71.24,2,45.24,0,1,14.57,0
69.32,3,50.47,0,1,14.59,0
67.91,3,52.63,0,1,14.64,0
67.59,3,53.58,0,1,14.54,0
67.59,3,53.58,0,1,14.59,0
66.93,4,46.11,0,1,14.53,0
67.05,4,50.12,0,1,14.59,0
64.43,4,52.49,0,1,14.54,0
63.58,4,51.43,0,1,14.62,0
62.58,5,51.97,0,1,14.64,0
62.99,5,48.27,0,1,14.56,0
64.13,5,52.2,0,1,14.55,0
62.16,5,51.89,0,1,14.62,0
60.44,6,53.74,0,1,14.59,0
57.05,6,50.7,0,1,14.64,0
57.12,6,45.14,0,1,14.55,0
59.54,6,45.03,0,1,14.59,0
53.4,7,61.29,0,0,14.52,0
55.55,7,66.73,0,0,14.54,0
55.55,7,66.73,0,0,14.53,0
54.94,8,62.31,0,0,14.59,0
54.72,8,65.53,0,0,14.61,0
54.85,8,69.88,0,0,14.52,0
49.09,8,64.85,0,0,14.59,0
53.93,9,64.13,0,0,14.59,0
51.16,9,65.1,0,0,14.59,0
48.65,9,65.89,0,0,14.63,0
51.44,9,62.93,0,0,14.54,0
51.32,10,67.63,0,0,14.54,0
52.33,10,63.52,0,0,14.59,0
48.32,10,69.83,0,0,14.64,0
48.42,10,61.02,0,0,14.6,0
47.16,11,64.85,0,0,14.54,0
47.11,11,65.5,0,0,14.53,1
49.81,11,62.12,0,0,14.53,1
47.69,11,63.34,0,0,14.63,1
46.56,12,69.27,0,0,14.62,0
46.56,12,69.27,0,0,14.53,0
48.65,12,65.35,0,0,14.61,1
46.68,12,65.34,0,0,14.59,1
46.24,13,61.0,0,0,14.61,1
46.38,13,66.11,0,0,14.56,0
45.26,13,67.07,0,0,14.63,1
50.46,13,66.72,0,0,14.59,0
51.82,14,64.18,0,0,14.55,0
50.33,14,60.81,0,0,14.56,0
50.0,14,64.7,0,0,14.64,0
49.59,14,60.96,0,0,14.59,0
49.59,15,66.26,0,0,14.56,0
52.62,15,61.72,0,0,14.64,0
53.15,15,63.14,0,0,14.56,0
53.66,15,60.08,0,0,14.54,0
56.48,16,65.87,0,0,14.54,0
55.25,16,69.12,0,0,14.53,0
57.52,16,69.57,0,0,14.63,0
55.77,16,67.93,0,0,14.58,0
55.63,17,66.62,0,0,14.56,0
55.17,17,60.64,0,0,14.61,0
59.93,17,63.27,0,0,14.55,0
61.8,17,61.45,0,0,14.61,0
58.63,18,60.5,0,0,14.6,0
63.71,18,62.82,0,0,14.56,0
62.66,18,62.85,0,0,14.56,0
59.79,18,65.27,0,0,14.61,0
64.41,19,64.9,0,0,14.58,0
66.41,19,69.59,0,0,14.57,0
66.75,19,68.71,0,0,14.6,0
66.72,19,65.36,0,0,14.54,0
65.98,20,46.69,0,1,14.57,0
66.18,20,53.71,0,1,14.55,0
69.36,20,53.72,0,1,14.55,0
67.75,20,51.81,0,1,14.59,0
67.45,21,48.66,0,1,14.54,0
68.55,21,46.67,0,1,14.59,0
66.59,21,49.62,0,1,14.63,0
69.32,21,45.81,0,1,14.56,0
70.77,22,46.32,0,1,14.63,0
73.01,22,50.95,0,1,14.64,0
72.2,22,52.17,0,1,14.52,0
71.81,22,48.25,0,1,14.58,0
74.67,23,51.78,0,1,14.64,0
71.91,23,49.51,0,1,14.54,0
73.04,23,47.3,0,1,14.56,0
71.82,23,46.72,0,1,14.56,0
73.65,0,44.65,0,1,14.63,0
73.12,0,46.26,0,1,14.61,0
70.39,0,45.34,0,1,14.64,0
71.96,0,51.65,0,1,14.67,0
69.11,1,50.55,0,1,14.62,0
71.62,1,46.01,0,1,14.71,0
71.62,1,49.16,0,1,14.62,0
71.58,1,48.25,0,1,14.72,0
74.14,2,48.04,0,1,14.68,0
68.01,2,50.16,0,1,14.6,0
71.9,2,47.13,0,1,14.61,0
70.28,2,46.55,0,1,14.69,0
69.99,3,46.18,0,1,14.71,0
70.22,3,50.43,0,1,14.68,0
70.22,3,52.81,0,1,14.68,0
64.47,4,53.02,0,1,14.68,0
66.13,4,49.82,0,1,14.61,0
65.27,4,45.22,0,1,14.61,0
62.41,4,47.88,0,1,14.66,0
64.71,5,52.22,0,1,14.69,0
61.91,5,53.48,0,1,14.69,0
61.91,5,53.48,0,1,14.65,0
63.4,5,49.52,0,1,14.65,0
60.77,6,47.88,0,1,14.66,0
60.07,6,52.66,0,1,14.71,0
56.92,6,46.79,0,1,14.63,0
55.27,6,45.56,0,1,14.62,0
58.1,7,62.02,0,0,14.71,0
56.24,7,65.75,0,0,14.71,0
53.1,7,65.38,0,0,14.61,0
56.6,7,64.12,0,0,14.7,0
55.1,8,69.92,0,0,14.69,0
51.82,8,66.93,0,0,14.62,0
51.28,8,64.55,0,0,14.63,0
53.88,8,65.39,0,0,14.6,0
52.51,9,66.55,0,0,14.68,0
52.88,9,63.21,0,0,14.69,0
49.45,9,60.52,0,0,14.67,0
48.0,9,67.45,0,0,14.69,0
48.0,10,62.1,0,0,14.65,0
48.43,10,66.83,0,0,14.62,1
49.51,10,68.14,0,0,14.66,0
46.24,10,69.36,0,0,14.7,1
46.9,11,67.22,0,0,14.69,0
45.2,11,64.57,0,0,14.7,1
47.08,11,65.5,0,0,14.68,0
46.64,11,67.12,0,0,14.69,0
45.38,12,69.07,0,0,14.71,1
45.38,12,69.07,0,0,14.7,1
47.69,12,61.73,0,0,14.68,0
46.65,12,69.23,0,0,14.67,1
48.0,13,61.87,0,0,14.66,1
48.0,13,61.76,0,0,14.69,0
48.0,13,61.76,0,0,14.62,0
47.33,13,62.13,0,0,14.7,1
50.94,14,66.13,0,0,14.65,0
50.28,14,62.99,0,0,14.71,0
50.18,14,63.76,0,0,14.62,0
49.4,14,67.62,0,0,14.71,0
49.4,15,67.62,0,0,14.62,0
48.76,15,64.55,0,0,14.72,0
51.54,15,69.55,0,0,14.69,0
53.56,15,66.74,0,0,14.66,0
51.57,16,60.53,0,0,14.68,0
52.41,16,64.81,0,0,14.64,0
56.49,16,60.55,0,0,14.64,0
58.8,16,64.27,0,0,14.72,0
58.25,17,66.11,0,0,14.62,0
59.98,17,63.75,0,0,14.6,0
57.38,17,64.18,0,0,14.64,0
61.06,17,61.92,0,0,14.65,0
59.57,18,61.5,0,0,14.65,0
62.22,18,65.28,0,0,14.71,0
65.04,18,64.68,0,0,14.67,0
66.28,19,64.01,0,0,14.66,0
62.68,19,65.85,0,0,14.62,0
66.36,19,60.75,0,0,14.64,0
66.62,19,65.47,0,0,14.68,0
67.32,20,48.89,0,1,14.67,0
67.63,20,53.54,0,1,14.64,0
67.63,20,53.54,0,1,14.62,0
69.64,20,52.87,0,1,14.7,0
66.89,21,52.48,0,1,14.6,0
69.81,21,51.86,0,1,14.7,0
72.42,21,45.17,0,1,14.72,0
70.15,21,44.56,0,1,14.67,0
68.65,22,53.39,0,1,14.65,0
71.64,22,50.32,0,1,14.66,0
73.6,22,47.38,0,1,14.66,0
71.83,22,45.7,0,1,14.61,0
73.91,23,51.56,0,1,14.6,0
73.29,23,52.84,0,1,14.63,0
73.29,23,52.84,0,1,14.67,0
74.58,23,47.42,0,1,14.71,0
71.9,0,45.99,0,1,14.78,0
73.21,0,50.24,0,1,14.77,0
74.85,0,47.23,0,1,14.78,0
69.81,0,45.68,0,1,14.68,0
73.38,1,53.21,0,1,14.69,0
73.23,1,48.64,0,1,14.68,0
70.79,1,45.1,0,1,14.69,0
71.23,1,47.66,0,1,14.78,0
67.37,2,47.69,0,1,14.79,0
72.58,2,45.61,0,1,14.8,0
70.74,2,45.81,0,1,14.77,0
71.05,2,48.14,0,1,14.74,0
70.75,3,50.75,0,1,14.79,0
67.68,3,45.86,0,1,14.7,0
67.77,3,44.99,0,1,14.73,0
66.92,3,50.34,0,1,14.73,0
67.46,4,52.4,0,1,14.79,0
63.77,4,53.81,0,1,14.75,0
63.36,4,49.79,0,1,14.8,0
62.91,4,52.21,0,1,14.68,0
61.59,5,53.74,0,1,14.7,0
62.95,5,53.15,0,1,14.75,0
63.98,5,49.44,0,1,14.7,0
62.29,5,52.39,0,1,14.76,0
59.24,6,51.02,0,1,14.74,0
60.07,6,50.95,0,1,14.8,0
58.76,6,45.06,0,1,14.7,0
54.67,6,47.3,0,1,14.69,0
56.84,7,67.74,0,0,14.7,0
55.23,7,69.7,0,0,14.79,0
56.34,7,64.36,0,0,14.69,0
53.76,7,69.59,0,0,14.75,0
51.21,8,65.52,0,0,14.69,0
52.98,8,67.03,0,0,14.75,0
50.5,8,64.12,0,0,14.75,0
52.69,8,68.85,0,0,14.68,0
48.94,9,60.92,0,0,14.73,0
